id_municipio;Estado ;municipio;lon1;lat1;lon2;lat2
2933;PE;Tacaratu;-38,15;-9,105833333;-34,88083333;-8,053888889
2934;PE;Tamandaré;-35,105;-8,76;-34,88083333;-8,053888889
2935;PE;Taquaritinga do Norte;-36,05025;-7,900111111;-34,88083333;-8,053888889
2936;PE;Terezinha;-36,62277778;-9,055833333;-34,88083333;-8,053888889
2937;PE;Terra Nova;-39,37583333;-8,23;-34,88083333;-8,053888889
2938;PE;Timbaúba;-35,31777778;-7,505;-34,88083333;-8,053888889
2939;PE;Toritama;-36,05666667;-8,006666667;-34,88083333;-8,053888889
2940;PE;Tracunhaém;-35,24;-7,805;-34,88083333;-8,053888889
2941;PE;Trindade;-40,26777778;-7,761944444;-34,88083333;-8,053888889
2942;PE;Triunfo;-38,10194444;-7,837777778;-34,88083333;-8,053888889
2943;PE;Tupanatinga;-37,34;-8,752777778;-34,88083333;-8,053888889
2944;PE;Tuparetama;-37,31083333;-7,601944444;-34,88083333;-8,053888889
2945;PE;Venturosa;-36,87416667;-8,574722222;-34,88083333;-8,053888889
2946;PE;Verdejante;-38,97166667;-7,925555556;-34,88083333;-8,053888889
2947;PE;Vertente do Lério;-35,849054;-7,770844;-34,88083333;-8,053888889
2948;PE;Vertentes;-35,98777778;-7,902777778;-34,88083333;-8,053888889
2949;PE;Vicência;-35,32694444;-7,656944444;-34,88083333;-8,053888889
2950;PE;Vitória de Santo Antão;-35,3075;-8,126388889;-34,88083333;-8,053888889
2951;PE;Xexéu;-35,62694444;-8,801944444;-34,88083333;-8,053888889
2771;PE;Água Preta;-35,35;-8,7;-34,88083333;-8,053888889
2772;PE;Águas Belas;-37,11666667;-9,116666667;-34,88083333;-8,053888889
2952;PI;Acauã;-41,08194444;-8,215;-42,8042;-5,0949
2953;PI;Agricolândia;-42,66888889;-5,798888889;-42,8042;-5,0949
2955;PI;Alagoinha do Piauí;-40,93888889;-7,007777778;-42,8042;-5,0949
2956;PI;Alegrete do Piauí;-40,85777778;-7,242777778;-42,8042;-5,0949
2957;PI;Alto Longá;-42,21;-5,250833333;-42,8042;-5,0949
2958;PI;Altos;-42,46083333;-5,038888889;-42,8042;-5,0949
2959;PI;Alvorada do Gurguéia;-43,77694444;-8,423888889;-42,8042;-5,0949
2960;PI;Amarante;-42,855;-6,240833333;-42,8042;-5,0949
2961;PI;Angical do Piauí;-42,73888889;-6,085833333;-42,8042;-5,0949
2963;PI;Antônio Almeida;-44,19777778;-7,218888889;-42,8042;-5,0949
2962;PI;Anísio de Abreu;-43,04583333;-9,188888889;-42,8042;-5,0949
2964;PI;Aroazes;-41,79277778;-6,118888889;-42,8042;-5,0949
5626;PI;Aroeiras do Itaim;-41,5625;-7,2801;-42,8042;-5,0949
2965;PI;Arraial;-42,53194444;-6,655;-42,8042;-5,0949
2966;PI;Assunção do Piauí;-41,04888889;-5,863888889;-42,8042;-5,0949
2967;PI;Avelino Lopes;-43,94888889;-10,13694444;-42,8042;-5,0949
2968;PI;Baixa Grande do Ribeiro;-45,21388889;-7,85;-42,8042;-5,0949
2969;PI;Barra d`Alcântara;-42,11388889;-6,516944444;-42,8042;-5,0949
2970;PI;Barras;-42,29583333;-4,246944444;-42,8042;-5,0949
2971;PI;Barreiras do Piauí;-45,475;-9,925;-42,8042;-5,0949
2972;PI;Barro Duro;-42,51277778;-5,817777778;-42,8042;-5,0949
2973;PI;Batalha;-42,07777778;-4,023888889;-42,8042;-5,0949
2974;PI;Bela Vista do Piauí;-41,86777778;-7,988888889;-42,8042;-5,0949
2975;PI;Belém do Piauí;-40,97194444;-7,375833333;-42,8042;-5,0949
2976;PI;Beneditinos;-42,36;-5,455;-42,8042;-5,0949
2977;PI;Bertolínia;-43,95083333;-7,640833333;-42,8042;-5,0949
2978;PI;Betânia do Piauí;-40,79583333;-8,147777778;-42,8042;-5,0949
2979;PI;Boa Hora;-42,08583333;-4,410833333;-42,8042;-5,0949
2980;PI;Bocaina;-41,32277778;-6,942777778;-42,8042;-5,0949
2981;PI;Bom Jesus;-44,35888889;-9,073888889;-42,8042;-5,0949
2982;PI;Bom Princípio do Piauí;-41,645;-3,190833333;-42,8042;-5,0949
2983;PI;Bonfim do Piauí;-42,87388889;-9,165833333;-42,8042;-5,0949
2984;PI;Boqueirão do Piauí;-42,07388889;-4,486944444;-42,8042;-5,0949
2985;PI;Brasileira;-41,78194444;-4,130833333;-42,8042;-5,0949
2986;PI;Brejo do Piauí;-42,82583333;-8,213888889;-42,8042;-5,0949
2987;PI;Buriti dos Lopes;-41,86694444;-3,175;-42,8042;-5,0949
2988;PI;Buriti dos Montes;-41,09777778;-5,311944444;-42,8042;-5,0949
2989;PI;Cabeceiras do Piauí;-42,30888889;-4,475833333;-42,8042;-5,0949
2990;PI;Cajazeiras do Piauí;-42,39194444;-6,765833333;-42,8042;-5,0949
2991;PI;Cajueiro da Praia;-41,33583333;-2,927777778;-42,8042;-5,0949
2992;PI;Caldeirão Grande do Piauí;-40,63694444;-7,331944444;-42,8042;-5,0949
2993;PI;Campinas do Piauí;-41,88194444;-7,66;-42,8042;-5,0949
2994;PI;Campo Alegre do Fidalgo;-41,83583333;-8,375833333;-42,8042;-5,0949
2995;PI;Campo Grande do Piauí;-41,03583333;-7,131944444;-42,8042;-5,0949
2996;PI;Campo Largo do Piauí;-42,62888889;-3,811944444;-42,8042;-5,0949
2997;PI;Campo Maior;-42,16888889;-4,827777778;-42,8042;-5,0949
2998;PI;Canavieira;-43,72083333;-7,687777778;-42,8042;-5,0949
2999;PI;Canto do Buriti;-42,94388889;-8,11;-42,8042;-5,0949
3001;PI;Capitão Gervásio Oliveira;-41,82;-8,49;-42,8042;-5,0949
3000;PI;Capitão de Campos;-41,94388889;-4,456944444;-42,8042;-5,0949
3002;PI;Caracol;-43,33;-9,278888889;-42,8042;-5,0949
3003;PI;Caraúbas do Piauí;-41,84277778;-3,475833333;-42,8042;-5,0949
3004;PI;Caridade do Piauí;-40,99;-7,732777778;-42,8042;-5,0949
3005;PI;Castelo do Piauí;-41,55277778;-5,321944444;-42,8042;-5,0949
3006;PI;Caxingó;-41,89583333;-3,417777778;-42,8042;-5,0949
3007;PI;Cocal;-41,555;-3,470833333;-42,8042;-5,0949
3008;PI;Cocal de Telha;-41,97194444;-4,558888889;-42,8042;-5,0949
3009;PI;Cocal dos Alves;-41,44888889;-3,728888889;-42,8042;-5,0949
3010;PI;Coivaras;-42,20694444;-5,093888889;-42,8042;-5,0949
3011;PI;Colônia do Gurguéia;-43,79194444;-8,181944444;-42,8042;-5,0949
3012;PI;Colônia do Piauí;-42,17777778;-7,230833333;-42,8042;-5,0949
3013;PI;Conceição do Canindé;-41,59694444;-7,877777778;-42,8042;-5,0949
3014;PI;Coronel José Dias;-42,51277778;-8,815833333;-42,8042;-5,0949
3015;PI;Corrente;-45,16194444;-10,44277778;-42,8042;-5,0949
3016;PI;Cristalândia do Piauí;-45,185;-10,65277778;-42,8042;-5,0949
3017;PI;Cristino Castro;-44,22388889;-8,817777778;-42,8042;-5,0949
3018;PI;Curimatá;-44,30583333;-10,03583333;-42,8042;-5,0949
3019;PI;Currais;-44,41083333;-9,006944444;-42,8042;-5,0949
3021;PI;Curral Novo do Piauí;-40,90083333;-7,831944444;-42,8042;-5,0949
3020;PI;Curralinhos;-42,77777778;-5,582777778;-42,8042;-5,0949
3022;PI;Demerval Lobão;-42,67583333;-5,357777778;-42,8042;-5,0949
3023;PI;Dirceu Arcoverde;-42,42777778;-9,337777778;-42,8042;-5,0949
3024;PI;Dom Expedito Lopes;-41,64083333;-6,958888889;-42,8042;-5,0949
3026;PI;Dom Inocêncio;-41,97388889;-9,001944444;-42,8042;-5,0949
3025;PI;Domingos Mourão;-41,27;-4,253888889;-42,8042;-5,0949
3027;PI;Elesbão Veloso;-42,14;-6,201944444;-42,8042;-5,0949
3028;PI;Eliseu Martins;-43,66388889;-8,096944444;-42,8042;-5,0949
3029;PI;Esperantina;-42,23388889;-3,901944444;-42,8042;-5,0949
3030;PI;Fartura do Piauí;-42,79083333;-9,483888889;-42,8042;-5,0949
3031;PI;Flores do Piauí;-42,92694444;-7,790833333;-42,8042;-5,0949
3032;PI;Floresta do Piauí;-41,79388889;-7,468888889;-42,8042;-5,0949
3033;PI;Floriano;-43,02277778;-6,766944444;-42,8042;-5,0949
3034;PI;Francinópolis;-42,26194444;-6,395833333;-42,8042;-5,0949
3035;PI;Francisco Ayres;-42,69277778;-6,622777778;-42,8042;-5,0949
3036;PI;Francisco Macedo;-40,78777778;-7,330833333;-42,8042;-5,0949
3037;PI;Francisco Santos;-41,13777778;-6,992777778;-42,8042;-5,0949
3038;PI;Fronteiras;-40,61583333;-7,087777778;-42,8042;-5,0949
3039;PI;Geminiano;-41,36083333;-7,157777778;-42,8042;-5,0949
3040;PI;Gilbués;-45,34388889;-9,831944444;-42,8042;-5,0949
3041;PI;Guadalupe;-43,56888889;-6,786944444;-42,8042;-5,0949
3042;PI;Guaribas;-43,68694444;-9,397777778;-42,8042;-5,0949
3043;PI;Hugo Napoleão;-42,55583333;-5,988888889;-42,8042;-5,0949
3044;PI;Ilha Grande;-41,82083333;-2,857777778;-42,8042;-5,0949
3045;PI;Inhuma;-41,70777778;-6,667777778;-42,8042;-5,0949
3046;PI;Ipiranga do Piauí;-41,74083333;-6,827777778;-42,8042;-5,0949
3047;PI;Isaías Coelho;-41,67583333;-7,737777778;-42,8042;-5,0949
3048;PI;Itainópolis;-41,47777778;-7,446944444;-42,8042;-5,0949
3049;PI;Itaueira;-43,02583333;-7,602777778;-42,8042;-5,0949
3050;PI;Jacobina do Piauí;-41,21;-7,935;-42,8042;-5,0949
3051;PI;Jaicós;-41,13777778;-7,358888889;-42,8042;-5,0949
3052;PI;Jardim do Mulato;-42,63;-6,098888889;-42,8042;-5,0949
3053;PI;Jatobá do Piauí;-41,81777778;-4,770833333;-42,8042;-5,0949
3054;PI;Jerumenha;-43,51;-7,087777778;-42,8042;-5,0949
3056;PI;Joaquim Pires;-42,19777778;-3,507777778;-42,8042;-5,0949
3057;PI;Joca Marques;-42,42777778;-3,477777778;-42,8042;-5,0949
3058;PI;José de Freitas;-42,57583333;-4,755833333;-42,8042;-5,0949
3055;PI;João Costa;-42,41388889;-8,510833333;-42,8042;-5,0949
3059;PI;Juazeiro do Piauí;-41,70277778;-5,171944444;-42,8042;-5,0949
3061;PI;Jurema;-43,12777778;-9,230833333;-42,8042;-5,0949
3060;PI;Júlio Borges;-44,23777778;-10,32277778;-42,8042;-5,0949
3062;PI;Lagoa Alegre;-42,625;-4,515833333;-42,8042;-5,0949
3063;PI;Lagoa de São Francisco;-41,60083333;-4,391944444;-42,8042;-5,0949
3064;PI;Lagoa do Barro do Piauí;-41,52694444;-8,477777778;-42,8042;-5,0949
3065;PI;Lagoa do Piauí;-42,64277778;-5,415;-42,8042;-5,0949
3066;PI;Lagoa do Sítio;-41,58388889;-6,512777778;-42,8042;-5,0949
3067;PI;Lagoinha do Piauí;-42,62277778;-5,830833333;-42,8042;-5,0949
3068;PI;Landri Sales;-43,93;-7,265833333;-42,8042;-5,0949
3070;PI;Luzilândia;-42,37;-3,457777778;-42,8042;-5,0949
3069;PI;Luís Correia;-41,664142;-288,438;-42,8042;-5,0949
3071;PI;Madeiro;-42,50388889;-3,482777778;-42,8042;-5,0949
3072;PI;Manoel Emídio;-43,87194444;-8,012777778;-42,8042;-5,0949
3073;PI;Marcolândia;-40,66083333;-7,442777778;-42,8042;-5,0949
3074;PI;Marcos Parente;-43,89388889;-7,120833333;-42,8042;-5,0949
3075;PI;Massapê do Piauí;-41,12583333;-7,462777778;-42,8042;-5,0949
3076;PI;Matias Olímpio;-42,55583333;-3,715833333;-42,8042;-5,0949
3077;PI;Miguel Alves;-42,895;-4,165833333;-42,8042;-5,0949
3078;PI;Miguel Leão;-42,73888889;-5,680833333;-42,8042;-5,0949
3079;PI;Milton Brandão;-41,42194444;-4,683888889;-42,8042;-5,0949
3080;PI;Monsenhor Gil;-42,60777778;-5,563888889;-42,8042;-5,0949
3081;PI;Monsenhor Hipólito;-41,03;-6,995833333;-42,8042;-5,0949
3082;PI;Monte Alegre do Piauí;-45,30388889;-9,753888889;-42,8042;-5,0949
3083;PI;Morro Cabeça no Tempo;-43,90083333;-9,725;-42,8042;-5,0949
3084;PI;Morro do Chapéu do Piauí;-42,31194444;-3,742777778;-42,8042;-5,0949
3085;PI;Murici dos Portelas;-42,09388889;-3,318888889;-42,8042;-5,0949
3086;PI;Nazaré do Piauí;-42,67194444;-6,972777778;-42,8042;-5,0949
5676;PI;Nazária;-42,80833333;-5,36083333;-42,8042;-5,0949
3087;PI;Nossa Senhora de Nazaré;-42,172954;-4,630188;-42,8042;-5,0949
3088;PI;Nossa Senhora dos Remédios;-42,62083333;-3,978888889;-42,8042;-5,0949
3089;PI;Nova Santa Rita;-42,05194444;-8,086944444;-42,8042;-5,0949
3090;PI;Novo Oriente do Piauí;-41,93888889;-6,448888889;-42,8042;-5,0949
3091;PI;Novo Santo Antônio;-41,93277778;-5,287777778;-42,8042;-5,0949
3092;PI;Oeiras;-42,13083333;-7,025;-42,8042;-5,0949
3093;PI;Olho d`Água do Piauí;-42,575;-5,840833333;-42,8042;-5,0949
3094;PI;Padre Marcos;-40,90388889;-7,355;-42,8042;-5,0949
3095;PI;Paes Landim;-42,25583333;-7,777777778;-42,8042;-5,0949
3096;PI;Pajeú do Piauí;-42,82194444;-7,855833333;-42,8042;-5,0949
3097;PI;Palmeira do Piauí;-44,23583333;-8,726944444;-42,8042;-5,0949
3098;PI;Palmeirais;-43,06277778;-5,977777778;-42,8042;-5,0949
3099;PI;Paquetá;-41,70388889;-7,103888889;-42,8042;-5,0949
3100;PI;Parnaguá;-44,63888889;-10,22694444;-42,8042;-5,0949
3101;PI;Parnaíba;-41,77694444;-2,905;-42,8042;-5,0949
3102;PI;Passagem Franca do Piauí;-42,44;-5,857777778;-42,8042;-5,0949
3103;PI;Patos do Piauí;-41,24388889;-7,667777778;-42,8042;-5,0949
5625;PI;Pau D`Arco do Piauí;-42,405;-5,275833333;-42,8042;-5,0949
3104;PI;Paulistana;-41,15;-8,143888889;-42,8042;-5,0949
3105;PI;Pavussu;-43,22277778;-7,965833333;-42,8042;-5,0949
3106;PI;Pedro II;-41,45337015;-4,433794065;-42,8042;-5,0949
3107;PI;Pedro Laurentino;-42,285;-8,067777778;-42,8042;-5,0949
3108;PI;Picos;-41,46694444;-7,076944444;-42,8042;-5,0949
3109;PI;Pimenteiras;-41,41888889;-6,245;-42,8042;-5,0949
3110;PI;Pio IX;-40,57888889;-6,837777778;-42,8042;-5,0949
3111;PI;Piracuruca;-41,70888889;-3,927777778;-42,8042;-5,0949
3112;PI;Piripiri;-41,77694444;-4,272777778;-42,8042;-5,0949
3113;PI;Porto;-42,71;-3,892777778;-42,8042;-5,0949
3114;PI;Porto Alegre do Piauí;-44,18194444;-6,966944444;-42,8042;-5,0949
3115;PI;Prata do Piauí;-42,20694444;-5,666944444;-42,8042;-5,0949
3116;PI;Queimada Nova;-41,41888889;-8,578888889;-42,8042;-5,0949
3117;PI;Redenção do Gurguéia;-44,58583333;-9,486944444;-42,8042;-5,0949
3118;PI;Regeneração;-42,68777778;-6,237777778;-42,8042;-5,0949
3119;PI;Riacho Frio;-44,95277778;-10,125;-42,8042;-5,0949
3120;PI;Ribeira do Piauí;-42,71277778;-7,690833333;-42,8042;-5,0949
3121;PI;Ribeiro Gonçalves;-45,24194444;-7,557777778;-42,8042;-5,0949
3122;PI;Rio Grande do Piauí;-43,14194444;-7,775;-42,8042;-5,0949
3123;PI;Santa Cruz do Piauí;-41,76777778;-7,185;-42,8042;-5,0949
3124;PI;Santa Cruz dos Milagres;-41,95583333;-5,803888889;-42,8042;-5,0949
3125;PI;Santa Filomena;-45,911607;-9,112278;-42,8042;-5,0949
3126;PI;Santa Luz;-44,12888889;-8,953888889;-42,8042;-5,0949
3128;PI;Santa Rosa do Piauí;-42,28777778;-6,798888889;-42,8042;-5,0949
3127;PI;Santana do Piauí;-41,51888889;-6,947777778;-42,8042;-5,0949
3129;PI;Santo Antônio de Lisboa;-41,23388889;-6,980833333;-42,8042;-5,0949
3130;PI;Santo Antônio dos Milagres;-42,71;-6,046944444;-42,8042;-5,0949
3131;PI;Santo Inácio do Piauí;-41,91083333;-7,43;-42,8042;-5,0949
3155;PI;Sebastião Barros;-44,83388889;-10,81694444;-42,8042;-5,0949
3156;PI;Sebastião Leal;-44,06388889;-7,565833333;-42,8042;-5,0949
3157;PI;Sigefredo Pacheco;-41,73194444;-4,917777778;-42,8042;-5,0949
3159;PI;Simplício Mendes;-41,91;-7,853888889;-42,8042;-5,0949
3158;PI;Simões;-40,81777778;-7,598888889;-42,8042;-5,0949
3160;PI;Socorro do Piauí;-42,49083333;-7,865833333;-42,8042;-5,0949
3161;PI;Sussuapara;-41,38388889;-7,042777778;-42,8042;-5,0949
3132;PI;São Braz do Piauí;-43,00388889;-8,961944444;-42,8042;-5,0949
3134;PI;São Francisco de Assis do Piauí;-41,68583333;-8,237777778;-42,8042;-5,0949
3135;PI;São Francisco do Piauí;-42,54277778;-7,250833333;-42,8042;-5,0949
3133;PI;São Félix do Piauí;-42,11388889;-5,932777778;-42,8042;-5,0949
3136;PI;São Gonçalo do Gurguéia;-45,30277778;-10,03;-42,8042;-5,0949
3137;PI;São Gonçalo do Piauí;-42,70277778;-5,992777778;-42,8042;-5,0949
3144;PI;São José do Divino;-41,83277778;-3,810833333;-42,8042;-5,0949
3145;PI;São José do Peixe;-42,56388889;-7,493888889;-42,8042;-5,0949
3146;PI;São José do Piauí;-41,475;-6,871944444;-42,8042;-5,0949
3138;PI;São João da Canabrava;-41,34277778;-6,816944444;-42,8042;-5,0949
3139;PI;São João da Fronteira;-41,25777778;-3,955833333;-42,8042;-5,0949
3140;PI;São João da Serra;-41,89888889;-5,513888889;-42,8042;-5,0949
3141;PI;São João da Varjota;-41,89;-6,941944444;-42,8042;-5,0949
3142;PI;São João do Arraial;-42,44583333;-3,818888889;-42,8042;-5,0949
3143;PI;São João do Piauí;-42,24694444;-8,357777778;-42,8042;-5,0949
3147;PI;São Julião;-40,82583333;-7,085;-42,8042;-5,0949
3148;PI;São Lourenço do Piauí;-42,545;-9,168888889;-42,8042;-5,0949
3149;PI;São Luis do Piauí;-41,32388889;-6,825;-42,8042;-5,0949
3150;PI;São Miguel da Baixa Grande;-42,18583333;-5,863888889;-42,8042;-5,0949
3151;PI;São Miguel do Fidalgo;-42,37;-7,585833333;-42,8042;-5,0949
3152;PI;São Miguel do Tapuio;-41,32277778;-5,503888889;-42,8042;-5,0949
3153;PI;São Pedro do Piauí;-42,71888889;-5,928888889;-42,8042;-5,0949
3154;PI;São Raimundo Nonato;-42,69888889;-9,015;-42,8042;-5,0949
3162;PI;Tamboril do Piauí;-42,91388889;-8,4;-42,8042;-5,0949
3163;PI;Tanque do Piauí;-42,28194444;-6,6;-42,8042;-5,0949
3164;PI;Teresina;-42,8042;-5,0949;-42,8042;-5,0949
3165;PI;União;-42,86388889;-4,585833333;-42,8042;-5,0949
3166;PI;Uruçuí;-44,55;-7,23333;-42,8042;-5,0949
3167;PI;Valença do Piauí;-41,74583333;-6,407777778;-42,8042;-5,0949
3170;PI;Vera Mendes;-41,48277778;-7,602777778;-42,8042;-5,0949
3171;PI;Vila Nova do Piauí;-40,94;-7,135833333;-42,8042;-5,0949
3168;PI;Várzea Branca;-42,96388889;-9,238888889;-42,8042;-5,0949
3169;PI;Várzea Grande;-42,24583333;-6,545;-42,8042;-5,0949
3172;PI;Wall Ferraz;-41,91;-7,232777778;-42,8042;-5,0949
2954;PI;Água Branca;-42,63777778;-5,89;-42,8042;-5,0949
3173;PR;Abatiá;-50,31277778;-23,30388889;-49,27194444;-25,42972222
3174;PR;Adrianópolis;-48,99083333;-24,65694444;-49,27194444;-25,42972222
3175;PR;Agudos do Sul;-49,335;-25,99277778;-49,27194444;-25,42972222
3176;PR;Almirante Tamandaré;-49,31;-25,325;-49,27194444;-25,42972222
3177;PR;Altamira do Paraná;-52,71277778;-24,79777778;-49,27194444;-25,42972222
3179;PR;Alto Paraná;-52,31888889;-23,12888889;-49,27194444;-25,42972222
3567;PR;Alto Paraíso;-53,72777778;-23,50777778;-49,27194444;-25,42972222
3180;PR;Alto Piquiri;-53,44083333;-24,02777778;-49,27194444;-25,42972222
3178;PR;Altônia;-53,90194444;-23,87388889;-49,27194444;-25,42972222
3181;PR;Alvorada do Sul;-51,23083333;-22,78;-49,27194444;-25,42972222
3182;PR;Amaporã;-52,78777778;-23,09583333;-49,27194444;-25,42972222
3183;PR;Ampére;-53,47277778;-25,915;-49,27194444;-25,42972222
3184;PR;Anahy;-53,135;-24,64388889;-49,27194444;-25,42972222
3185;PR;Andirá;-50,22888889;-23,05083333;-49,27194444;-25,42972222
3187;PR;Antonina;-48,71194444;-25,42888889;-49,27194444;-25,42972222
3188;PR;Antônio Olinto;-50,19694444;-25,98583333;-49,27194444;-25,42972222
3189;PR;Apucarana;-51,46083333;-23,55083333;-49,27194444;-25,42972222
3190;PR;Arapongas;-51,42388889;-23,41888889;-49,27194444;-25,42972222
3191;PR;Arapoti;-49,82694444;-24,15777778;-49,27194444;-25,42972222
3192;PR;Arapuã;-51,78694444;-24,31583333;-49,27194444;-25,42972222
3193;PR;Araruna;-52,49583333;-23,93194444;-49,27194444;-25,42972222
3194;PR;Araucária;-49,41;-25,59277778;-49,27194444;-25,42972222
3195;PR;Ariranha do Ivaí;-51,585;-24,38583333;-49,27194444;-25,42972222
3196;PR;Assaí;-50,84083333;-23,37277778;-49,27194444;-25,42972222
3197;PR;Assis Chateaubriand;-53,52083333;-24,42;-49,27194444;-25,42972222
3198;PR;Astorga;-51,66583333;-23,23277778;-49,27194444;-25,42972222
3199;PR;Atalaia;-52,05388889;-23,15083333;-49,27194444;-25,42972222
3200;PR;Balsa Nova;-49,63583333;-25,58388889;-49,27194444;-25,42972222
3201;PR;Bandeirantes;-50,36777778;-23,11;-49,27194444;-25,42972222
3202;PR;Barbosa Ferraz;-52,01194444;-24,03;-49,27194444;-25,42972222
3204;PR;Barra do Jacaré;-50,18083333;-23,115;-49,27194444;-25,42972222
3203;PR;Barracão;-53,63277778;-26,25388889;-49,27194444;-25,42972222
3205;PR;Bela Vista da Caroba;-53,665;-25,88083333;-49,27194444;-25,42972222
3206;PR;Bela Vista do Paraíso;-51,19083333;-22,99694444;-49,27194444;-25,42972222
3207;PR;Bituruna;-51,55277778;-26,16083333;-49,27194444;-25,42972222
3208;PR;Boa Esperança;-52,78888889;-24,24194444;-49,27194444;-25,42972222
3209;PR;Boa Esperança do Iguaçu;-53,21194444;-25,63583333;-49,27194444;-25,42972222
3210;PR;Boa Ventura de São Roque;-51,62777778;-24,86888889;-49,27194444;-25,42972222
3211;PR;Boa Vista da Aparecida;-53,40777778;-25,43583333;-49,27194444;-25,42972222
3212;PR;Bocaiúva do Sul;-49,115;-25,20583333;-49,27194444;-25,42972222
3213;PR;Bom Jesus do Sul;-53,59694444;-26,19277778;-49,27194444;-25,42972222
3214;PR;Bom Sucesso;-37,92888889;-6,445;-49,27194444;-25,42972222
3215;PR;Bom Sucesso do Sul;-52,83388889;-26,07583333;-49,27194444;-25,42972222
3216;PR;Borrazópolis;-51,58777778;-23,94083333;-49,27194444;-25,42972222
3217;PR;Braganey;-53,12194444;-24,81583333;-49,27194444;-25,42972222
3218;PR;Brasilândia do Sul;-53,525;-24,19694444;-49,27194444;-25,42972222
3219;PR;Cafeara;-51,71583333;-22,79277778;-49,27194444;-25,42972222
3220;PR;Cafelândia;-53,32;-24,61777778;-49,27194444;-25,42972222
3221;PR;Cafezal do Sul;-53,51277778;-23,90194444;-49,27194444;-25,42972222
3222;PR;Califórnia;-51,355;-23,65;-49,27194444;-25,42972222
3223;PR;Cambará;-50,07388889;-23,04583333;-49,27194444;-25,42972222
3225;PR;Cambira;-51,57777778;-23,58277778;-49,27194444;-25,42972222
3224;PR;Cambé;-51,27777778;-23,27583333;-49,27194444;-25,42972222
3228;PR;Campina Grande do Sul;-49,055;-25,30583333;-49,27194444;-25,42972222
3226;PR;Campina da Lagoa;-52,79888889;-24,59194444;-49,27194444;-25,42972222
3227;PR;Campina do Simão;-51,82694444;-25,07888889;-49,27194444;-25,42972222
3229;PR;Campo Bonito;-52,99277778;-25,03083333;-49,27194444;-25,42972222
3231;PR;Campo Largo;-49,52777778;-25,45888889;-49,27194444;-25,42972222
3232;PR;Campo Magro;-49,45083333;-25,36888889;-49,27194444;-25,42972222
3233;PR;Campo Mourão;-52,38277778;-24,04583333;-49,27194444;-25,42972222
3230;PR;Campo do Tenente;-49,68277778;-25,97777778;-49,27194444;-25,42972222
3235;PR;Candói;-52,12583333;-25,66277778;-49,27194444;-25,42972222
3236;PR;Cantagalo;-52,12583333;-25,37388889;-49,27194444;-25,42972222
3237;PR;Capanema;-47,18083333;-1,195833333;-49,27194444;-25,42972222
3238;PR;Capitão Leônidas Marques;-53,61388889;-25,47888889;-49,27194444;-25,42972222
3239;PR;Carambeí;-50,09694444;-24,91777778;-49,27194444;-25,42972222
3240;PR;Carlópolis;-49,72083333;-23,425;-49,27194444;-25,42972222
3241;PR;Cascavel;-53,455;-24,95583333;-49,27194444;-25,42972222
3242;PR;Castro;-50,01194444;-24,79083333;-49,27194444;-25,42972222
3243;PR;Catanduvas;-53,15694444;-25,20277778;-49,27194444;-25,42972222
3244;PR;Centenário do Sul;-51,595;-22,82083333;-49,27194444;-25,42972222
3245;PR;Cerro Azul;-49,26083333;-24,82388889;-49,27194444;-25,42972222
3247;PR;Chopinzinho;-52,52277778;-25,85583333;-49,27194444;-25,42972222
3248;PR;Cianorte;-52,605;-23,66277778;-49,27194444;-25,42972222
3249;PR;Cidade Gaúcha;-52,945;-23,38;-49,27194444;-25,42972222
3250;PR;Clevelândia;-52,47083333;-26,39583333;-49,27194444;-25,42972222
3251;PR;Colombo;-49,22388889;-25,29194444;-49,27194444;-25,42972222
3252;PR;Colorado;-51,97277778;-22,83777778;-49,27194444;-25,42972222
3253;PR;Congonhinhas;-50,55388889;-23,55083333;-49,27194444;-25,42972222
3254;PR;Conselheiro Mairinck;-50,16888889;-23,63;-49,27194444;-25,42972222
3255;PR;Contenda;-49,535;-25,67583333;-49,27194444;-25,42972222
3256;PR;Corbélia;-53,30694444;-24,79888889;-49,27194444;-25,42972222
3257;PR;Cornélio Procópio;-50,64694444;-23,18083333;-49,27194444;-25,42972222
3258;PR;Coronel Domingos Soares;-52,03194444;-26,22777778;-49,27194444;-25,42972222
3259;PR;Coronel Vivida;-52,56777778;-25,98;-49,27194444;-25,42972222
3260;PR;Corumbataí do Sul;-52,12;-24,10083333;-49,27194444;-25,42972222
3264;PR;Cruz Machado;-51,34694444;-26,01694444;-49,27194444;-25,42972222
3261;PR;Cruzeiro do Iguaçu;-53,12777778;-25,61583333;-49,27194444;-25,42972222
3262;PR;Cruzeiro do Oeste;-53,07277778;-23,785;-49,27194444;-25,42972222
3263;PR;Cruzeiro do Sul;-52,16083333;-22,96194444;-49,27194444;-25,42972222
3265;PR;Cruzmaltina;-51,45888889;-24,01277778;-49,27194444;-25,42972222
3266;PR;Curitiba;-49,27194444;-25,42972222;-49,27194444;-25,42972222
3267;PR;Curiúva;-50,45777778;-24,03277778;-49,27194444;-25,42972222
3234;PR;Cândido de Abreu;-51,33277778;-24,56694444;-49,27194444;-25,42972222
3246;PR;Céu Azul;-53,84888889;-25,14694444;-49,27194444;-25,42972222
3268;PR;Diamante d`Oeste;-54,10277778;-24,94277778;-49,27194444;-25,42972222
3269;PR;Diamante do Norte;-52,86;-22,65583333;-49,27194444;-25,42972222
